OBJECTID,safield002,safield003,sauid,saangle,sasize,sasymbolno,safield000,x,y,objectid_1,x1,y1
1220,羽根木2-15-9,,,,,,,139.6586191,35.66773051,1220,139.6586191,35.66773051
1221,羽根木2-12-11,,,,,,,139.6579479,35.66734384,1221,139.6579479,35.66734384
1222,羽根木2-24-9,,,,,,,139.6571122,35.66734875,1222,139.6571122,35.66734875
1223,羽根木2-2-3,,,,,,,139.6599669,35.66794987,1223,139.6599669,35.66794987
1224,羽根木2-4-12,,,,,,,139.658837,35.66878201,1224,139.658837,35.66878201
1225,羽根木2-2-6,,,,,,,139.6595145,35.66832942,1225,139.6595145,35.66832942
1226,羽根木2-16-4,,,,,,,139.6581123,35.66823184,1226,139.6581123,35.66823184
1227,羽根木2-17-2,,,,,,,139.6578864,35.66793216,1227,139.6578864,35.66793216
1228,羽根木2-19-6,,,,,,,139.6568473,35.66790243,1228,139.6568473,35.66790243
1229,羽根木2-22-8,,,,,,,139.6556937,35.66766908,1229,139.6556937,35.66766908
1230,松原1-16-16,,,,,,,139.654261,35.66766931,1230,139.654261,35.66766931
1231,松原1-16-6,,,,,,,139.6546963,35.66728804,1231,139.6546963,35.66728804
1232,松原1-15-11,,,,,,,139.6552254,35.66783596,1232,139.6552254,35.66783596
1233,大原2-7-3,,,,,,,139.6593947,35.66921259,1233,139.6593947,35.66921259
1234,大原2-5-14,,,,,,,139.6605017,35.66884165,1234,139.6605017,35.66884165
1235,大原2-5-11,,,,,,,139.6600808,35.66901555,1235,139.6600808,35.66901555
1236,大原2-4-12,,,,,,,139.6612538,35.66899055,1236,139.6612538,35.66899055
1237,大原2-2-11,,,,,,,139.6602259,35.66830169,1237,139.6602259,35.66830169
1238,大原2-2-7,,,,,,,139.6604154,35.66794916,1238,139.6604154,35.66794916
1239,大原2-2-2,,,,,,,139.660602,35.6675348,1239,139.660602,35.6675348
1240,大原2-1-16,,,,,,,139.6611215,35.6680706,1240,139.6611215,35.6680706
1241,大原2-1-10,,,,,,,139.6611752,35.66835875,1241,139.6611752,35.66835875
1242,大原2-11-9,,,,,,,139.6614356,35.6702996,1242,139.6614356,35.6702996
1243,大原2-10-9,,,,,,,139.6613335,35.66976737,1243,139.6613335,35.66976737
1244,大原2-10-1,,,,,,,139.6613594,35.66955811,1244,139.6613594,35.66955811
1245,大原1-9-10,,,,,,,139.6657631,35.66737336,1245,139.6657631,35.66737336
1246,大原1-62-6,,,,,,,139.6609132,35.672277,1246,139.6609132,35.672277
1247,大原1-56-4,,,,,,,139.6617135,35.67020896,1247,139.6617135,35.67020896
1248,大原1-54-12,,,,,,,139.6622517,35.66988081,1248,139.6622517,35.66988081
1249,大原1-54-6,,,,,,,139.6616883,35.66973615,1249,139.6616883,35.66973615
1250,大原1-53-9,,,,,,,139.6619989,35.6694852,1250,139.6619989,35.6694852
1251,大原1-53-5,,,,,,,139.6616062,35.66931536,1251,139.6616062,35.66931536
1252,大原1-46-1,,,,,,,139.6637226,35.67012996,1252,139.6637226,35.67012996
1253,大原1-42-18,,,,,,,139.6646186,35.67085881,1253,139.6646186,35.67085881
1254,大原1-42-13,,,,,,,139.6645655,35.67144544,1254,139.6645655,35.67144544
1255,大原1-33-7,,,,,,,139.6648442,35.66961712,1255,139.6648442,35.66961712
1256,大原1-27-4,,,,,,,139.6614923,35.66876861,1256,139.6614923,35.66876861
1257,大原1-25-3,,,,,,,139.6613531,35.6679789,1257,139.6613531,35.6679789
1258,大原1-23-22,,,,,,,139.6619272,35.66747883,1258,139.6619272,35.66747883
1259,大原1-23-15,,,,,,,139.6612701,35.66736693,1259,139.6612701,35.66736693
1260,大原1-22-12,,,,,,,139.6618858,35.66791746,1260,139.6618858,35.66791746
1261,大原1-18-9,,,,,,,139.663621,35.66833059,1261,139.663621,35.66833059
1262,松原2-25-12,,,,,,,139.6499237,35.66763096,1262,139.6499237,35.66763096
1263,松原2-22-18,,,,,,,139.650332,35.66810138,1263,139.650332,35.66810138
1264,松原1-9-19,,,,,,,139.6545113,35.66870094,1264,139.6545113,35.66870094
1265,松原1-9-18,,,,,,,139.6543149,35.66883432,1265,139.6543149,35.66883432
1266,松原1-7-11,,,,,,,139.6536072,35.66815967,1266,139.6536072,35.66815967
1267,松原1-7-9,,,,,,,139.6534949,35.66849256,1267,139.6534949,35.66849256
1268,松原1-7-16,,,,,,,139.6532384,35.66843088,1268,139.6532384,35.66843088
1269,松原1-4-8,,,,,,,139.6552265,35.66906318,1269,139.6552265,35.66906318
1270,松原1-32-4,,,,,,,139.6519621,35.66810853,1270,139.6519621,35.66810853
1271,松原1-2-8,,,,,,,139.6551109,35.6685019,1271,139.6551109,35.6685019
1272,松原1-11-21,,,,,,,139.653156,35.66775347,1272,139.653156,35.66775347
1273,松原1-1-20,,,,,,,139.6559733,35.66827188,1273,139.6559733,35.66827188
1274,羽根木2-4-8,,,,,,,139.6585047,35.66844567,1274,139.6585047,35.66844567
1275,羽根木1-10-11,,,,,,,139.6606896,35.6673789,1275,139.6606896,35.6673789
1276,羽根木1-11-10,,,,,,,139.660963,35.66728338,1276,139.660963,35.66728338
1277,大原1-32-11,,,,,,,139.6654956,35.66936826,1277,139.6654956,35.66936826
1278,北沢5-28-3,,,,,,,139.6721815,35.67137718,1278,139.6721815,35.67137718
1279,北沢5-26-5,,,,,,,139.6720926,35.6705734,1279,139.6720926,35.6705734
1280,代田3-51-3,,,,,,,139.6588205,35.6560877,1280,139.6588205,35.6560877
1281,豪徳寺2－1－9,,,,,,,139.6475008,35.6452966,1281,139.6475008,35.6452966
